 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,72013506,9,5,62,11601,20,0,6.888888889,5.30199124,7300,0,2320.2,3022.508098,161.9557309,0.194407977,5539500.462,18600000,67200000,1,72000000,8996275.375,23600000,67200000,1,72501,18125.25,20955.63619,42071,39,0,0,0,0,192,112,0.124976556,0.06943142,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,4759901,0,4759901,4759901,67200000,0,67200000,67200000,DDoS
80,908181,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12809.12065,7.707714652,151363.5,370446.921,907535,5,628,314,367.6955262,574,54,908136,302712,523792.1661,907535,5,0,0,0,0,72,92,3.303306279,4.404408372,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72012357,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,161.874996,0.180524573,6001029.75,19300000,67200000,3,72000000,10300000,25100000,67200000,3,70381,17595.25,20806.78376,42214,180,0,0,0,0,172,112,0.111092045,0.069432528,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4771907,0,4771907,4771907,67200000,0,67200000,67200000,DDoS
80,908404,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12805.9762,8.806654308,129772,342976.2916,907569,1,583,291.5,410.8290399,582,1,908361,227090.25,453652.5653,907569,5,0,0,0,0,72,112,3.302495365,5.504158942,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72011317,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,161.8773338,0.18052718,6000943.083,19300000,67200000,1,72000000,10300000,25100000,67200000,1,70317,17579.25,20837.20007,42252,43,0,0,0,0,172,112,0.111093649,0.069433531,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4769836,0,4769836,4769836,67200000,0,67200000,67200000,DDoS
80,908446,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,12805.38414,8.806247152,129778,343045.5089,907732,1,511,255.5,359.9173516,510,1,908402,227100.5,453754.3804,907732,3,0,0,0,0,72,112,3.302342682,5.50390447,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,906918,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1548.670905,12820.34318,11.02635519,100768.6667,295780.4227,889377,1,16972,8486,11999.60208,16971,1,906854,151142.3333,361722.5987,889377,49,0,0,0,0,72,152,3.307906558,7.718448636,0,4380,1057,1460.382073,2132715.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71978022,8,7,56,11601,20,0,7,5.656854249,4380,0,1657.285714,1561.969346,161.9522137,0.208396947,5141287.286,17900000,67200000,1,71900000,10300000,25200000,67200000,1,53970,8995,16684.45132,41740,45,0,0,0,0,172,152,0.111145038,0.097251908,0,4380,728.9375,1300.351618,1690914.329,0,0,0,0,1,0,0,0,0,777.5333333,7,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,4723932,0,4723932,4723932,67200000,0,67200000,67200000,DDoS
80,890914,2,5,20,11601,20,0,10,14.14213562,4380,0,2320.2,2207.341206,13043.90772,7.857099563,148485.6667,359058.8725,881376,27,9000,9000,0,9000,9000,890887,222721.75,439122.7515,881376,47,0,0,0,0,52,112,2.244885589,5.612213974,0,4380,1452.625,2053.759823,4217929.411,0,0,0,1,0,0,0,0,2,1660.142857,10,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS
80,71979395,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,161.9491245,0.180607242,5998282.917,19300000,67200000,1,71900000,10300000,25200000,67200000,1,53361,13340.25,19948.44347,42545,195,0,0,0,0,172,112,0.111142918,0.069464324,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4726902,0,4726902,4726902,67200000,0,67200000,67200000,DDoS
80,891086,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13048.1233,10.10003524,111385.75,311209.6595,881552,11,9018,4509,6361.132604,9007,11,891047,178209.4,393200.2172,881552,47,0,0,0,0,72,132,3.366678413,6.733356825,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71977293,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,161.953854,0.166719246,6543390.273,20200000,67200000,3,71900000,10300000,25200000,67200000,3,50289,16763,22925.97241,42994,557,0,0,0,0,172,92,0.111146164,0.055573082,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4724870,0,4724870,4724870,67200000,0,67200000,67200000,DDoS
80,891490,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,13042.21023,8.973740592,127355.7143,332704.0346,881821,56,9049,4524.5,6319.413303,8993,56,891429,222857.25,439329.8195,881821,182,0,0,0,0,72,112,3.365152722,5.60858787,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71975112,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,161.9587615,0.180617989,5997926,19300000,67200000,42,71900000,10300000,25200000,67200000,226,47321,11830.25,20636.46697,42689,42,0,0,0,0,172,112,0.111149532,0.069468457,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4721690,0,4721690,4721690,67200000,0,67200000,67200000,DDoS
80,891648,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,13039.89915,7.850631639,148608,359361.1598,882116,75,9111,4555.5,6272.744256,8991,120,891573,297191,506580.2133,882116,193,0,0,0,0,72,92,3.364556417,4.486075223,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71973076,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,162.0467076,0.180623099,5997756.333,19300000,67200000,7,71900000,10300000,25200000,67200000,214,46332,11583,20810.00165,42747,158,0,0,0,0,172,112,0.111152676,0.069470423,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4719676,0,4719676,4719676,67200000,0,67200000,67200000,DDoS
80,891064,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,13048.44545,7.855776914,148510.6667,359157.3533,881603,8,8991,4495.5,6346.283361,8983,8,890944,296981.3333,506317.022,881603,192,0,0,0,0,72,92,3.366761535,4.489015379,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71976295,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,162.0394604,0.194508484,5536638.077,18600000,67200000,3,71900000,10300000,25200000,67200000,3,45327,9065.4,18910.74711,42867,36,0,0,0,0,172,132,0.111147705,0.083360779,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4722899,0,4722899,4722899,67200000,0,67200000,67200000,DDoS
80,891485,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13042.28338,7.852067057,148580.8333,359304.7359,881974,107,9094,4547,6274.865576,8984,110,891378,297126,506513.4381,881974,177,0,0,0,0,72,92,3.365171596,4.486895461,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71976023,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,162.0400727,0.194509219,5536617.154,18600000,67200000,1,71900000,10300000,25200000,67200000,1,46020,9204,19509.04881,44082,47,0,0,0,0,172,132,0.111148125,0.083361094,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4720955,0,4720955,4720955,67200000,0,67200000,67200000,DDoS
80,947317,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,12273.61063,9.500515667,118414.625,331045.703,937676,14,9157,4578.5,6217.589927,8975,182,947206,189441.2,418294.9144,937676,14,0,0,0,0,72,132,3.166838556,6.333677111,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71927185,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,162.1500967,0.194641289,5532860.385,18600000,67200000,2,71900000,10300000,25200000,67200000,2,19834,3966.8,8394.094692,18972,2,0,0,0,0,172,132,0.111223594,0.083417695,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4669531,0,4669531,4669531,67200000,0,67200000,67200000,DDoS
80,952714,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,12204.08223,7.347430604,158785.6667,384236.4291,943073,154,9271,4635.5,6234.56049,9044,227,952539,317513,541770.2026,943073,154,0,0,0,0,72,92,3.14889883,4.198531773,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71974254,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,161.9606922,0.180620142,5997854.5,19300000,67300000,51,72000000,10300000,25200000,67300000,98,49423,12355.75,24186.84338,48635,51,0,0,0,0,172,112,0.111150857,0.069469286,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4663611,0,4663611,4663611,67300000,0,67300000,67300000,DDoS
80,946793,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,12280.40343,9.505773701,118349.125,330840.6298,937103,14,9170,4585,6300.32142,9040,130,946618,189323.6,418040.2933,937103,14,0,0,0,0,72,132,3.168591234,6.337182468,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71980352,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,161.9469713,0.166712161,6543668.364,20200000,67300000,76,72000000,10300000,25200000,67300000,123,47692,15897.33333,26822.75315,46868,141,0,0,0,0,172,92,0.11114144,0.05557072,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4669551,0,4669551,4669551,67300000,0,67300000,67300000,DDoS
80,950617,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,12231.00365,7.363638563,158436.1667,383408.5909,941034,153,9152,4576,6211.225966,8968,184,950464,316821.3333,540603.2758,941034,153,0,0,0,0,72,92,3.155845098,4.207793465,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71976167,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,161.9563876,0.19450883,5536628.231,18600000,67300000,45,72000000,10300000,25200000,67300000,241,42471,8494.2,18633.46577,41826,45,0,0,0,0,172,132,0.111147903,0.083360927,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,4665623,0,4665623,4665623,67300000,0,67300000,67300000,DDoS
80,954476,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,12181.55302,7.333866959,159079.3333,384954.2299,944832,158,9234,4617,6247.995519,9035,199,954303,318101,542784.2696,944832,158,0,0,0,0,72,92,3.14308584,4.19078112,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71972619,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,161.9643715,0.180624245,5997718.25,19300000,67300000,54,72000000,10300000,25200000,67300000,226,41676,10419,20286.50583,40848,148,0,0,0,0,172,112,0.111153382,0.069470864,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4661804,0,4661804,4661804,67300000,0,67300000,67300000,DDoS
80,1550436,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7503.050755,4.514859046,258406,632685.5902,1549870,4,497,248.5,345.775216,493,4,1550416,516805.3333,894660.2849,1549870,6,0,0,0,0,72,92,1.934939591,2.579919455,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,696329,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16706.18343,11.48882209,99475.57143,262841.0894,695543,5,574,287,336.5828278,525,49,696314,174078.5,347643.0942,695543,5,0,0,0,0,72,112,4.308308285,7.180513809,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,696362,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16705.39174,11.48827765,99480.28571,262869.8679,695613,14,523,261.5,316.0767312,485,38,696345,174086.25,347684.5752,695613,14,0,0,0,0,72,112,4.308104118,7.18017353,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,696343,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16705.84755,10.05251722,116057.1667,283982.5435,695734,6,559,279.5,327.3904397,511,48,696296,232098.6667,401520.0709,695734,6,0,0,0,0,72,92,4.308221667,5.744295555,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,696500,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16702.08184,11.48600144,99500,262866.0398,695624,14,611,305.5,354.2604974,556,55,696478,174119.5,347669.7679,695624,14,0,0,0,0,72,112,4.307250538,7.178750897,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,696403,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16704.40822,10.05165113,116067.1667,284000.1759,695780,6,561,280.5,253.8513344,460,101,696391,232130.3333,401532.5015,695780,6,0,0,0,0,72,92,4.307850483,5.743800644,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,696578,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16700.21161,11.48471528,99511.14286,262926.3721,695772,5,549,274.5,318.9051583,500,49,696541,174135.25,347757.9119,695772,5,0,0,0,0,72,112,4.30676823,7.17794705,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,696668,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,16698.05417,11.48323161,99524,262946.2778,695830,3,597,298.5,301.9345956,512,85,696624,174156,347782.7556,695830,3,0,0,0,0,72,112,4.306211854,7.177019757,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,666166,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17462.61442,10.50789143,111027.6667,271643.7283,665518,3,579,289.5,405.1721856,576,3,666042,222014,384085.8173,665518,4,0,0,0,0,72,92,4.50338204,6.004509387,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,666311,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,17458.81428,12.00640542,95187.28571,251463.1486,665452,3,654,327,349.3107499,574,80,666203,166550.75,332600.9265,665452,3,0,0,0,0,72,112,4.502402031,7.504003386,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,666347,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,17457.87105,12.00575676,95192.42857,251478.0835,665491,3,615,307.5,366.9884194,567,48,666268,166567,332616.1055,665491,3,0,0,0,0,72,112,4.502158785,7.503597975,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,666222,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17461.14658,10.50700817,111037,271694.5399,665631,3,538,269,376.1808076,535,3,666213,222071,384134.3346,665631,5,0,0,0,0,72,92,4.503003503,6.004004671,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,651053,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,17867.97695,12.28778609,93007.57143,245651.2116,650092,2,684,342,479.4183976,681,3,650917,162729.25,324908.6138,650092,2,0,0,0,0,72,112,4.607919785,7.679866309,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,651042,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17868.27885,10.75199449,108507,265368.9939,650189,6,774,387,479.4183976,726,48,650926,216975.3333,375174.2157,650189,6,0,0,0,0,72,92,4.607997641,6.143996854,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,651085,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17867.09877,12.28718217,93012.14286,245646.1324,650085,3,661,330.5,463.1549417,658,3,651042,162760.5,324883.154,650085,5,0,0,0,0,72,112,4.607693312,7.679488853,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,604747,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,19236.14338,13.22867249,86392.42857,227974.6013,603390,4,1093,546.5,174.655375,670,423,604674,151168.5,301481.368,603390,4,0,0,0,0,72,112,4.960752182,8.267920304,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,604688,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,19238.02027,13.22996322,86384,228156.4525,603794,3,678,339,475.175757,675,3,604594,151148.5,301763.7857,603794,5,0,0,0,0,72,112,4.961236208,8.268727013,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,604986,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,19228.54413,11.57051568,100831,246317.863,603625,38,1136,568,154.1492783,677,459,604943,201647.6667,348122.9024,603625,187,0,0,0,0,72,92,4.958792435,6.611723246,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,604834,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,19233.37643,11.57342345,100805.6667,246373.3805,603713,4,1064,532,118.7939392,616,448,604779,201593,348246.5372,603713,4,0,0,0,0,72,92,4.960038622,6.61338483,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,605035,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,19226.98687,11.56957862,100839.1667,246396.621,603794,30,1057,528.5,118.0868325,612,445,604947,201649,348268.0423,603794,154,0,0,0,0,72,92,4.958390837,6.611187783,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,3447918,4,0,24,0,6,6,6,0,0,0,0,0,6.960722384,1.160120397,1149306,1989795.618,3446924,1,3447918,1149306,1989795.618,3446924,1,0,0,0,0,0,0,0,0,0,80,0,1.160120397,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,3445465,4,0,24,0,6,6,6,0,0,0,0,0,6.965678072,1.160946345,1148488.333,1988842.64,3445006,192,3445465,1148488.333,1988842.64,3445006,192,0,0,0,0,0,0,0,0,0,80,0,1.160946345,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,3388004,5,0,30,0,6,6,6,0,0,0,0,0,8.854771128,1.475795188,847001,1693320.734,3386982,1,3388004,847001,1693320.734,3386982,1,0,0,0,0,0,0,0,0,0,100,0,1.475795188,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,3382954,5,0,30,0,6,6,6,0,0,0,0,0,8.867989337,1.477998223,845738.5,1688823.374,3378972,1,3382954,845738.5,1688823.374,3378972,1,0,0,0,0,0,0,0,0,0,100,0,1.477998223,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,3386809,4,0,24,0,6,6,6,0,0,0,0,0,7.086316353,1.181052725,1128936.333,1955373.356,3386807,1,3386809,1128936.333,1955373.356,3386807,1,0,0,0,0,0,0,0,0,0,80,0,1.181052725,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
